number of objects(excl. sun):
2
length 365,25 d
print step 1 d
number pf Lie-terms: 12
Log-EPS: -11
minimal step: 1E-11
time  a  e  i  som  Lom  M
0,177960301163587 1,00000112325364 0,00105983601530102 0,000999999999999999 1,39032256902838E-14 302,035724356079 121,932727125164  
0,177960301163587 2,00217561030398 0,100662656266903 7,87393348556832E-7 15,8907136967263 345,249270805212 21,6852535145705  
0,180698151950719 1,00000115424066 0,00107435531001371 0,000999999999999999 2,22451611044541E-14 302,528212680971 122,424368639177  
0,180698151950719 2,00221181180811 0,100671858074287 7,9936722474055E-7 16,0724715338737 345,079476871929 22,0228127708786  
0,183436002737851 1,00000118547548 0,00108879477953555 0,000999999999999999 2,22451611044541E-14 303,020685659815 122,916025491582  
0,183436002737851 2,00224757958335 0,100680857207653 8,11140301700666E-7 16,2521944739059 344,911566780154 22,3604854564942  
0,186173853524983 1,00000121694882 0,00110315336109262 0,000999999999999999 3,05870965186243E-14 303,513143172895 123,407697802034  
0,186173853524983 2,0022829109747 0,100689653755303 8,22712185623632E-7 16,4298893714775 344,745535515249 22,6982704898509  
0,188911704312115 1,00000124865136 0,00111742999826461 0,000999999999999999 1,94645159663973E-14 304,00558510511 123,899385685576  
0,188911704312115 2,00231780394826 0,100698248028925 8,34082731602111E-7 16,6055633055529 344,581377831382 23,036166785232  
0,191649555099247 1,0000012805737 0,00113162364106025 0,001 1,39032256902838E-14 304,498011345983 124,391089252628  
0,191649555099247 2,00235225705087 0,100706640547866 8,45252026959049E-7 16,7792235584257 344,419088270682 23,3741732542035  
0,194387405886379 1,00000131270639 0,00114573324599343 0,001 1,94645159663973E-14 304,990421789671 124,882808608981  
0,194387405886379 2,00238626937166 0,100714832024134 8,56220375329743E-7 16,9508775960704 344,258661181232 23,7122888069418  
0,197125256673511 1,00000134503991 0,00115975777615732 0,001 8,34193541417026E-15 305,482816335035 125,374543855722  
0,197125256673511 2,00241984050531 0,100722823348135 8,66988281490666E-7 17,1205330497705 344,100090733943 24,0505123534558  
0,199863107460643 1,00000137756467 0,00117369620129883 0,001 8,34193541417026E-15 305,975194885634 125,866295089245  
0,199863107460643 2,00245297051708 0,100730615575097 8,77556436920916E-7 17,2881976989645 343,943370938364 24,3888428047174  
0,202600958247775 1,00000141027105 0,00118754749789079 0,001 5,56129027611351E-15 306,467557349791 126,358062401178  
0,202600958247775 2,00248565990949 0,1007382099122 8,87925706079845E-7 17,4538794552559 343,788495657463 24,727279073698  
0,205338809034908 1,00000144314936 0,00120131064920605 0,001 1,1122580552227E-14 306,959903640565 126,849845878419  
0,205338809034908 2,00251790959078 0,100745607706372 8,98097113382472E-7 17,6175863475295 343,635458621434 25,0658200763231  
0,20807665982204 1,00000147618987 0,00121498464538689 0,001 1,66838708283405E-14 307,45223367585 127,341645603033  
0,20807665982204 2,00254972084488 0,100752810432734 9,08071830852728E-7 17,7793265081234 343,484253440563 25,4044647323447  
0,210814510609172 1,0000015093828 0,00122856848351808 0,001 2,2245161104454E-14 307,944547378334 127,833461652292  
0,210814510609172 2,002581095303 0,100759819683682 9,17851166433369E-7 17,9391081600027 343,334873617212 25,743211966141  
0,213552361396304 1,00000154271832 0,00124206116769591 0,001 2,50258062425108E-14 308,436844675516 128,325294098661  
0,213552361396304 2,00261203491674 0,100766637158569 9,27436552930489E-7 18,0969396048843 343,187312556944 26,0820607074449  
0,216290212183436 1,00000157618659 0,00125546170909744 0,000999999999999999 2,78064513805675E-14 308,929125499796 128,817143009705  
0,216290212183436 2,00264254193262 0,100773264653981 9,36829537569869E-7 18,2528292122647 343,041563578852 26,4210098920065  
0,219028062970568 1,00000160977769 0,00126876912604997 0,001 2,78064513805675E-14 309,421389788426 129,309008448139  
0,219028062970568 2,00267261886812 0,100779704054575 9,46031772142041E-7 18,406785409303 342,897619925116 26,7600584621952  
0,2217659137577 1,00000164348169 0,00128198244409817 0,001 2,50258062425108E-14 309,913637483558 129,800890471782  
0,2217659137577 2,00270226848898 0,100785957324452 9,5504500371265E-7 18,5588166715123 342,755474769826 27,0992053675442  
0,224503764544832 1,00000167728863 0,00129510069607172 0,001 2,78064513805675E-14 310,405868532248 130,292789133552  
0,224503764544832 2,00273149378782 0,100792026499057 9,63871065874721E-7 18,7089315142176 342,615121227129 27,4384495652409  
0,227241615331964 1,00000171118851 0,00130812292215094 0,001 2,91967739495959E-14 310,8980828865 130,784704481419  
0,227241615331964 2,00276029796407 0,100797913677565 9,72511870519485E-7 18,8571384847357 342,476552358707 27,7777900205681  
0,229979466119097 1,00000174517131 0,00132104816993344 0,001 2,78064513805675E-14 311,390280503221 131,276636558455  
0,229979466119097 2,00278868440503 0,100803621015746 9,80969400102694E-7 19,0034461552385 342,339761180648 28,1172257072984  
0,232717316906229 1,000001779227 0,00133387549449816 0,001 2,50258062425108E-14 311,882461344285 131,768585402764  
0,232717316906229 2,00281665666805 0,100809150719278 9,89245700383657E-7 19,1478631162585 342,204740669722 28,4567556080452  
0,235455167693361 1,00000181334551 0,00134660395846936 0,001 2,71112900960533E-14 312,374625376528 132,260551047496  
0,235455167693361 2,0028442184639 0,100814505037486 9,97342873614698E-7 19,2903979708025 342,071483769111 28,7963787145743  
0,238193018480493 1,00000184751676 0,00135923263208099 0,001 2,78064513805675E-14 312,866772571726 132,752533520857  
0,238193018480493 2,00287137364107 0,100819686257496 1,00526307215921E-6 19,4310593290342 341,939983393611 29,1360940280765  
0,240930869267625 1,00000188173067 0,00137176059323728 0,001 2,64161288115391E-14 313,358902906674 133,244532846042  
0,240930869267625 2,00289812617107 0,100824696698766 1,01300849251704E-6 19,5698558034955 341,81023243435 29,4759005594078  
0,243668720054757 1,00000191597712 0,00138418692757686 0,001 2,71112900960533E-14 313,851016363091 133,73654904132  
0,243668720054757 2,00292448013474 0,100829538707993 1,02058136973664E-6 19,7067960048309 341,682223763027 29,8157973292959  
0,246406570841889 1,00000195024602 0,00139651072853136 0,001 2,69374997749248E-14 314,34311292773 134,228582119933  
0,246406570841889 2,00295043970934 0,100834214654364 1,02798397219391E-6 19,8418885379874 341,555950235734 30,1557833685168  
0,249144421629021 1,00000198452724 0,00140873109738736 0,001 2,68940521946427E-14 314,835192592298 134,720632090166  
0,249144421629021 2,00297600915658 0,100838726925134 1,0352185967185E-6 19,9751419988573 341,431404696346 30,4958577180455  
0,251882272416153 1,00000201881068 0,00142084714334484 0,001 2,71981852566176E-14 315,32725535351 135,212698955306  
0,251882272416153 2,00300119281136 0,100843077921519 1,04228756404892E-6 20,1065649713392 341,308579979539 30,8360194291795  
0,254620123203285 1,00000205308621 0,00143285798357516 0,001 2,67637094537962E-14 315,819301213102 135,704782713614  
