number of objects(excl. sun):
2
length 365,25 d
print step 1 d
number of Lie-terms: 12
Log-EPS: -11
minimal step: 1E-11
time  x  y  z  vx  vy  vz
0 1 0 0 0 0,0172106978476658 3,0038334403817E-7  
0 1,8 0 0 0 0,013447499336187 0  
0,216290212183436 1,52324922431418 1,00796124909695 7,85075806799859E-9 -0,00677012983546879 0,0114200332191561 2,12002254377264E-10  
0,219028062970568 0,193657901110916 0,981891007917368 1,71372309856239E-5 -0,0168685454960587 0,00334416878797936 5,83667560985947E-8  
0,219028062970568 1,51644209358625 1,01935672394009 8,06367622660598E-9 -0,00684406279449585 0,0113708330214704 2,13825145333508E-10  
0,2217659137577 0,176761603024248 0,985090092284002 1,71930655408764E-5 -0,016923218941775 0,00305384500555929 5,32996501980063E-8  
0,2217659137577 1,50956123697558 1,03070274893686 8,27839058059308E-9 -0,00691758100399543 0,0113211342156378 2,15594702823492E-10  
0,224503764544832 0,159813129231501 0,987998402368849 1,72438251275311E-5 -0,0169728944244447 0,00276263455238201 4,82170689733219E-8  
0,224503764544832 1,50260707101428 1,04199882755143 8,49484797321236E-9 -0,00699068090710677 0,011270940950945 2,1731128387833E-10  
0,227241615331964 0,142817484900064 0,990615094524585 1,72894950211644E-5 -0,0170175577824767 0,00247062351396864 4,31205149003235E-8  
0,227241615331964 1,49558001576643 1,05324446741118 8,71299561521088E-9 -0,00706335899670246 0,0112202574044365 2,18975266142434E-10  
0,229979466119097 0,125779688617055 0,992939411301103 1,73300620017781E-5 -0,0170571963385676 0,00217789819495493 3,80114942790647E-8  
0,229979466119097 1,48848049477833 1,06443918033409 8,93278110452166E-9 -0,00713561181559912 0,011169087780145 2,20587046048526E-10  
0,232717316906229 0,108704770903422 0,9949706816518 1,73655143573995E-5 -0,0170917989028511 0,00188454509344872 3,28915167863244E-8  
0,232717316906229 1,48130893502837 1,07558248235534 9,15415244418562E-9 -0,00720743595675665 0,0111174363083233 2,22147037102739E-10  
0,235455167693361 0,0915977727251132 0,996708321114224 1,73958418872345E-5 -0,0171213557756028 0,00159065087535083 2,7762095027421E-8  
